credit.policy,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid,purpose_credit_card,purpose_debt_consolidation,purpose_educational,purpose_home_improvement,purpose_major_purchase,purpose_small_business,debt_income_ratio,many_inquiries,has_delinquency,has_public_record,fico_category_fair,fico_category_good,fico_category_very good,fico_category_excellent
1.0,0.0988,309.22,10.37349118,17.06,732.0,4475.0,8153.0,62.7,1.0,0.0,0.0,0.0,False,False,False,False,False,False,29.808672377933235,0,0,0,False,True,False,False
1.0,0.1422,137.14,9.392661929,2.4,707.0,1290.041667,1088.0,51.8,1.0,0.0,0.0,0.0,False,False,False,False,True,False,14.600759724629068,0,0,0,False,True,False,False
1.0,0.1311,607.41,11.19821472,10.25,702.0,3300.0,8613.0,40.6,0.0,0.0,1.0,1.0,False,True,False,False,False,False,54.24168183837075,0,0,1,False,True,False,False
1.0,0.1136,138.23,10.40426284,7.49,687.0,1851.0,4898.0,17.4,1.0,0.0,0.0,1.0,False,True,False,False,False,False,13.285900416564255,0,0,0,False,True,False,False
1.0,0.1533,583.38,10.51867319,15.73,672.0,1950.041667,15353.0,84.4,1.0,0.0,0.0,0.0,False,True,False,False,False,False,55.461367556757416,0,0,0,False,True,False,False
1.0,0.1025,809.62,11.80559508,0.13,787.0,8010.0,6330.0,8.4,1.0,0.0,0.0,0.0,False,False,False,False,False,True,68.57934687016218,0,0,0,False,False,True,False
1.0,0.1422,411.41,10.93745465,13.93,682.0,4290.041667,7642.0,94.4,2.0,1.0,1.0,0.0,False,True,False,False,False,False,37.61478453307233,0,1,1,False,True,False,False
1.0,0.1645,583.73,11.47210347,15.1,667.0,4620.041667,19257.0,92.6,1.0,0.0,0.0,1.0,False,True,False,False,False,False,50.882560598104504,0,0,0,True,False,False,False
1.0,0.1385,511.56,10.95080655,12.74,682.0,3420.041667,21113.0,72.6,2.0,0.0,0.0,0.0,False,False,False,False,False,False,46.7143673540649,0,0,0,False,True,False,False
1.0,0.1273,537.06,10.71441777,19.29,717.0,3001.0,12790.0,49.8,0.0,0.0,0.0,1.0,False,True,False,False,False,False,50.12498219956939,0,0,0,False,True,False,False
1.0,0.0788,225.22,11.11988288,19.47,727.0,5130.0,10861.0,57.5,1.0,0.0,0.0,0.0,True,False,False,False,False,False,20.253810443010707,0,0,0,False,True,False,False
1.0,0.1533,383.12,11.15625052,24.12,672.0,5370.041667,18107.0,68.8,2.0,0.0,0.0,0.0,False,True,False,False,False,False,34.341286914736656,0,0,0,False,True,False,False
1.0,0.1385,682.08,11.69524702,13.61,707.0,3360.0,22061.0,91.9,1.0,0.0,0.0,0.0,True,False,False,False,False,False,58.3211281329567,0,0,0,False,True,False,False
1.0,0.1719,303.85,11.22524339,7.86,662.0,2730.041667,15350.0,84.0,3.0,1.0,0.0,0.0,False,True,False,False,False,False,27.068455394979196,0,1,0,True,False,False,False
1.0,0.1025,647.7,11.03488966,16.32,752.0,2130.0,2526.0,26.3,0.0,0.0,0.0,0.0,False,False,False,False,False,False,58.695648072298,0,0,0,False,True,False,False
1.0,0.1348,407.09,11.56171563,11.18,682.0,7680.0,1392.0,13.9,1.0,0.0,0.0,0.0,False,True,False,False,False,False,35.21017235051992,0,0,0,False,True,False,False
1.0,0.1311,674.9,11.8493977,9.21,732.0,6060.041667,28651.0,92.4,0.0,1.0,0.0,1.0,False,False,False,False,False,True,56.95648142521201,0,1,0,False,True,False,False
1.0,0.1385,511.56,11.20357022,16.24,707.0,6240.0,14153.0,95.6,1.0,0.0,0.0,1.0,False,False,False,False,False,False,45.66044483630684,0,0,0,False,True,False,False
1.0,0.1099,497.58,10.83958091,8.56,717.0,1980.041667,13402.0,23.3,1.0,0.0,0.0,0.0,False,True,False,False,False,False,45.90398873640586,0,0,0,False,True,False,False
1.0,0.0788,265.89,10.91508846,7.85,737.0,2821.041667,8799.0,47.8,0.0,0.0,0.0,0.0,False,True,False,False,False,False,24.359857547137093,0,0,0,False,True,False,False
1.0,0.1025,103.64,11.35040654,2.51,737.0,4260.041667,8497.0,73.2,1.0,0.0,0.0,0.0,False,False,False,False,False,False,9.13095047606991,0,0,0,False,True,False,False
1.0,0.0988,483.16,11.35040654,0.21,797.0,5550.0,365.0,3.7,0.0,0.0,0.0,0.0,False,False,False,False,False,False,42.56763828654899,0,0,0,False,False,True,False
1.0,0.0788,312.81,10.30895266,4.84,772.0,5040.041667,9239.0,46.7,0.0,0.0,0.0,0.0,False,False,False,True,False,False,30.343528612149047,0,0,0,False,False,True,False
1.0,0.0714,154.7,11.49272276,8.33,752.0,7350.0,28209.0,58.4,0.0,0.0,0.0,0.0,False,False,False,False,True,False,13.46069188568854,0,0,0,False,True,False,False
1.0,0.0751,311.1,11.45105006,5.96,802.0,4560.041667,202.0,1.3,2.0,0.0,0.0,0.0,False,False,False,False,False,False,27.16781416288735,0,0,0,False,False,False,True
1.0,0.1099,769.28,12.20607265,0.67,807.0,4710.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,False,False,True,False,63.02436680974531,0,0,0,False,False,False,True
1.0,0.0714,278.46,11.50287513,10.04,787.0,6781.041667,17107.0,35.6,0.0,0.0,0.0,0.0,False,True,False,False,False,False,24.207860804623024,0,0,0,False,False,True,False
1.0,0.1273,671.33,11.81303006,7.91,747.0,6316.041667,15864.0,96.9,1.0,0.0,0.0,0.0,False,False,False,False,False,True,56.82961920779198,0,0,0,False,True,False,False
1.0,0.1385,613.87,10.90595598,13.59,692.0,4170.041667,19994.0,49.4,0.0,0.0,0.0,1.0,False,True,False,False,False,False,56.287591947533244,0,0,0,False,True,False,False
1.0,0.1273,201.4,11.00209984,12.8,682.0,3030.041667,7088.0,63.3,0.0,0.0,1.0,0.0,False,False,False,False,False,False,18.305596470573384,0,0,1,False,True,False,False
1.0,0.1645,636.8,12.61153775,6.77,717.0,3870.041667,31244.0,20.8,3.0,0.0,0.0,0.0,True,False,False,False,False,False,50.49344597172537,0,0,0,False,True,False,False
1.0,0.1273,411.19,10.81977828,16.63,697.0,3781.041667,6873.0,41.9,0.0,0.0,1.0,0.0,False,False,False,False,False,True,38.00355139994606,0,0,1,False,True,False,False
1.0,0.1273,268.53,11.05089001,15.26,727.0,5670.041667,33274.0,97.9,2.0,0.0,0.0,0.0,False,False,False,False,False,True,24.29940029780461,0,0,0,False,True,False,False
1.0,0.1025,404.81,11.05089001,11.77,732.0,5250.041667,3427.0,16.2,1.0,0.0,0.0,0.0,False,True,False,False,False,False,36.63143870165079,0,0,0,False,True,False,False
1.0,0.1385,252.37,9.852194258,12.44,682.0,3390.041667,10619.0,94.0,3.0,0.0,0.0,0.0,False,True,False,False,False,False,25.615613475655444,0,0,0,False,True,False,False
1.0,0.1099,818.38,12.10071213,0.07,797.0,6840.041667,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,67.63073042379696,0,0,0,False,False,True,False
1.0,0.1385,255.78,10.96127785,14.33,682.0,4050.0,4955.0,88.5,1.0,0.0,0.0,0.0,False,True,False,False,False,False,23.334870578068596,0,0,0,False,True,False,False
1.0,0.1422,342.85,10.49127422,3.83,697.0,3570.041667,344.0,34.4,3.0,2.0,0.0,1.0,False,False,False,False,False,False,32.67953852034572,0,1,0,False,True,False,False
1.0,0.0988,483.16,11.08214255,6.76,757.0,6930.0,16223.0,22.9,0.0,0.0,0.0,0.0,False,True,False,False,False,False,43.5980675956925,0,0,0,False,False,True,False
1.0,0.1062,468.86,10.49127422,22.43,722.0,2790.041667,10899.0,84.5,0.0,0.0,0.0,1.0,False,True,False,False,False,False,44.69047230756686,0,0,0,False,True,False,False
1.0,0.1348,237.47,10.81977828,11.09,677.0,3090.041667,6923.0,65.9,0.0,0.0,0.0,0.0,False,True,False,False,False,False,21.947769524903794,0,0,0,False,True,False,False
1.0,0.1348,61.07,13.142166,1.3,667.0,1869.0,10201.0,65.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,4.646874799785667,0,0,0,True,False,False,False
1.0,0.1062,814.0,11.91839057,3.45,792.0,8250.041667,42863.0,0.0,1.0,0.0,0.0,0.0,False,True,False,False,False,False,68.29781212649084,0,0,0,False,False,True,False
1.0,0.1311,674.9,11.40756495,11.6,707.0,4803.0,35052.0,61.1,3.0,0.0,0.0,0.0,False,True,False,False,False,False,59.16249462160634,0,0,0,False,True,False,False
1.0,0.1533,87.08,10.46310334,4.22,672.0,1530.0,0.0,0.0,1.0,0.0,0.0,0.0,False,True,False,False,False,False,8.322578605058487,0,0,0,False,True,False,False
1.0,0.0788,375.37,11.69524702,19.6,747.0,5100.0,46882.0,29.6,0.0,0.0,0.0,0.0,False,False,False,False,False,False,32.09594456261429,0,0,0,False,True,False,False
1.0,0.0788,312.81,11.35040654,4.48,762.0,3750.041667,86.0,0.2,0.0,0.0,0.0,0.0,False,True,False,False,False,False,27.559365287721228,0,0,0,False,False,True,False
1.0,0.1025,161.93,10.40426284,1.42,727.0,4470.0,245.0,30.6,1.0,0.0,0.0,0.0,False,False,False,False,True,False,15.5638128803751,0,0,0,False,True,False,False
1.0,0.1311,269.96,10.59663473,17.82,702.0,6714.041667,20155.0,59.6,1.0,0.0,0.0,0.0,False,True,False,False,False,False,25.476012609524002,0,0,0,False,True,False,False
1.0,0.1136,789.87,11.74403719,24.7,727.0,9240.041667,47360.0,79.9,1.0,0.0,0.0,0.0,False,False,False,False,False,False,67.25710990361739,0,0,0,False,True,False,False
1.0,0.1422,126.86,9.769773286,3.36,707.0,1260.041667,1605.0,45.9,0.0,0.0,0.0,0.0,False,False,False,False,False,False,12.984948195449865,0,0,0,False,True,False,False
1.0,0.1136,138.23,11.1844214,10.57,687.0,3365.0,5634.0,30.5,0.0,0.0,0.0,0.0,False,False,False,True,False,False,12.359155208511725,0,0,0,False,True,False,False
1.0,0.1311,472.43,11.19821472,21.34,692.0,3450.041667,17457.0,71.3,0.0,0.0,0.0,0.0,True,False,False,False,False,False,42.18797476317725,0,0,0,False,True,False,False
1.0,0.1025,60.73,10.08580911,10.81,702.0,3090.041667,1338.0,38.2,0.0,0.0,0.0,0.0,False,True,False,False,False,False,6.021331490379556,0,0,0,False,True,False,False
1.0,0.1273,335.67,11.02516511,19.64,692.0,3030.041667,6486.0,75.4,0.0,0.0,0.0,0.0,False,True,False,False,False,False,30.445802548167013,0,0,0,False,True,False,False
1.0,0.1533,417.94,11.51292546,20.48,667.0,8011.0,88599.0,60.9,3.0,1.0,0.0,0.0,False,True,False,False,False,False,36.30180716900082,0,1,0,True,False,False,False
1.0,0.1496,866.16,11.04132055,18.5,702.0,2760.041667,16641.0,44.6,2.0,0.0,0.0,0.0,False,True,False,False,False,False,78.44713828184256,0,0,0,False,True,False,False
1.0,0.0788,544.28,11.98292909,8.12,772.0,7710.0,8062.0,8.1,1.0,0.0,0.0,0.0,False,False,False,False,False,False,45.421281884594706,0,0,0,False,False,True,False
1.0,0.1904,916.95,11.46163217,16.03,712.0,5640.041667,33894.0,99.4,0.0,0.0,0.0,0.0,False,True,False,False,False,False,80.00169490694798,0,0,0,False,True,False,False
1.0,0.1793,865.92,11.91839057,23.44,672.0,3630.0,92965.0,61.9,0.0,0.0,0.0,1.0,False,True,False,False,False,False,72.6541050080724,0,0,0,False,True,False,False
1.0,0.1136,83.93,11.09741002,18.42,682.0,2910.0,8403.0,21.5,1.0,1.0,0.0,0.0,False,False,False,False,False,False,7.563025953690049,0,1,0,False,True,False,False
1.0,0.1348,169.63,11.09741002,2.71,682.0,4080.0,3803.0,37.7,0.0,0.0,0.0,0.0,False,False,False,False,False,False,15.285548582443022,0,0,0,False,True,False,False
1.0,0.0788,375.37,12.20607265,3.02,767.0,5580.041667,54526.0,25.4,2.0,0.0,0.0,0.0,False,False,False,False,False,False,30.75272536576292,0,0,0,False,False,True,False
1.0,0.1025,194.31,10.49127422,14.9,762.0,8882.041667,17905.0,56.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,18.521105818545653,0,0,0,False,False,True,False
1.0,0.0714,74.26,11.05089001,12.19,742.0,3300.0,762.0,14.1,0.0,0.0,0.0,0.0,False,False,False,False,True,False,6.719820750437458,0,0,0,False,True,False,False
1.0,0.1422,342.85,10.71441777,4.51,692.0,3420.041667,9696.0,66.4,0.0,0.0,0.0,0.0,False,False,False,False,False,True,31.99893894001111,0,0,0,False,True,False,False
1.0,0.1533,870.71,11.77528973,16.35,697.0,5700.041667,38416.0,59.4,2.0,0.0,0.0,0.0,False,True,False,False,False,False,73.94382813203187,0,0,0,False,True,False,False
1.0,0.0788,469.21,11.74403719,5.94,787.0,5670.041667,15427.0,44.7,0.0,0.0,0.0,0.0,False,False,False,False,True,False,39.95304105470054,0,0,0,False,False,True,False
1.0,0.1459,689.3,11.1078103,23.52,682.0,4380.0,16769.0,68.7,1.0,0.0,0.0,0.0,False,True,False,False,False,False,62.05543499424004,0,0,0,False,True,False,False
1.0,0.1025,421.01,11.56171563,17.22,727.0,7200.041667,48006.0,56.8,2.0,0.0,0.0,0.0,False,True,False,False,False,False,36.41414591685473,0,0,0,False,True,False,False
1.0,0.1099,196.42,10.91508846,22.49,697.0,3090.041667,27103.0,80.7,0.0,0.0,0.0,0.0,False,True,False,False,False,False,17.995273306287064,0,0,0,False,True,False,False
1.0,0.1311,371.2,10.40426284,14.58,687.0,1980.041667,5763.0,60.7,0.0,0.0,0.0,0.0,False,True,False,False,False,False,35.67768382137489,0,0,0,False,True,False,False
1.0,0.1114,367.4,11.91839057,7.13,722.0,3900.041667,14766.0,43.9,0.0,0.0,0.0,0.0,True,False,False,False,False,False,30.826309797632348,0,0,0,False,True,False,False
1.0,0.0714,185.64,10.91474295,17.26,767.0,3961.0,8039.0,34.4,0.0,0.0,0.0,0.0,True,False,False,False,False,False,17.00818799401959,0,0,0,False,False,True,False
1.0,0.1136,263.29,11.05633547,15.04,697.0,3690.0,21850.0,56.2,3.0,0.0,0.0,0.0,False,True,False,False,False,False,23.81349595572646,0,0,0,False,True,False,False
1.0,0.1062,162.8,10.1266311,7.06,702.0,2792.041667,3780.0,19.4,3.0,0.0,0.0,0.0,True,False,False,False,False,False,16.076422493557605,0,0,0,False,True,False,False
1.0,0.1062,227.92,11.03488966,18.29,712.0,3000.0,13571.0,30.7,1.0,0.0,0.0,0.0,False,True,False,False,False,False,20.654488356705507,0,0,0,False,True,False,False
1.0,0.1273,268.53,10.46310334,5.11,717.0,3030.041667,3878.0,38.8,0.0,0.0,0.0,1.0,False,False,False,False,False,False,25.664469830229162,0,0,0,False,True,False,False
1.0,0.0751,311.1,10.08580911,10.8,787.0,5520.0,663.0,1.7,3.0,0.0,0.0,0.0,False,True,False,False,False,False,30.845319062359295,0,0,0,False,False,True,False
1.0,0.1099,204.6,10.27505111,23.88,702.0,1920.041667,5583.0,58.8,2.0,0.0,0.0,0.0,False,True,False,False,False,False,19.91230971112902,0,0,0,False,True,False,False
1.0,0.1348,590.28,11.26957921,3.6,742.0,8311.041667,221.0,44.2,5.0,0.0,0.0,0.0,False,False,False,True,False,False,52.37817570652667,1,0,0,False,True,False,False
1.0,0.1273,251.75,10.18111929,11.91,697.0,5040.041667,6202.0,33.7,2.0,1.0,0.0,0.0,False,True,False,False,False,False,24.727143728418095,0,1,0,False,True,False,False
1.0,0.1025,485.78,11.69524702,14.2,732.0,13410.04167,19962.0,49.0,1.0,0.0,0.0,0.0,False,False,False,False,False,False,41.53653182094139,0,0,0,False,True,False,False
1.0,0.1062,208.39,11.21559702,23.54,707.0,3840.041667,5732.0,79.6,3.0,0.0,0.0,0.0,False,True,False,False,False,False,18.58037513548253,0,0,0,False,True,False,False
1.0,0.1385,835.55,11.3409502,21.72,712.0,5250.041667,33313.0,74.4,0.0,0.0,0.0,0.0,False,True,False,False,False,False,73.67548444044839,0,0,0,False,True,False,False
1.0,0.1348,169.63,10.77895629,3.13,697.0,4440.0,198.0,39.6,1.0,0.0,0.0,1.0,False,False,False,False,True,False,15.737145177717387,0,0,0,False,True,False,False
1.0,0.1025,712.47,11.23445167,15.46,762.0,5580.041667,17346.0,18.6,0.0,0.0,0.0,0.0,False,False,False,False,False,False,63.4183154574913,0,0,0,False,False,True,False
1.0,0.0774,115.51,11.03838355,22.99,742.0,7302.0,18728.0,42.1,0.0,0.0,0.0,0.0,False,False,False,False,False,False,10.46439449007912,0,0,0,False,True,False,False
1.0,0.1062,488.4,10.82087768,16.18,732.0,3030.041667,12365.0,56.2,3.0,0.0,0.0,0.0,False,True,False,False,False,False,45.134970973999586,0,0,0,False,True,False,False
1.0,0.1062,390.72,11.40756495,24.16,717.0,3840.041667,32751.0,62.5,0.0,0.0,0.0,0.0,False,True,False,False,False,False,34.250955546827726,0,0,0,False,True,False,False
1.0,0.0988,144.95,10.35774282,20.76,722.0,2220.0,1792.0,39.8,3.0,0.0,0.0,0.0,False,False,False,False,False,False,13.99436175612632,0,0,0,False,True,False,False
1.0,0.1025,323.85,10.57131693,20.86,717.0,4260.041667,9844.0,39.1,0.0,0.0,0.0,0.0,False,True,False,False,False,False,30.634782983466945,0,0,0,False,True,False,False
1.0,0.0714,185.64,11.36210258,3.42,767.0,8970.041667,6760.0,12.5,0.0,0.0,0.0,0.0,False,False,False,False,False,False,16.338525259116256,0,0,0,False,False,True,False
1.0,0.1459,448.05,10.858999,13.64,677.0,2850.041667,10525.0,80.3,0.0,0.0,0.0,0.0,False,True,False,False,False,False,41.26070920533283,0,0,0,False,True,False,False
1.0,0.0788,109.49,9.852194258,24.32,717.0,11850.04167,2357.0,8.8,1.0,0.0,0.0,0.0,False,True,False,False,False,False,11.113260369495242,0,0,0,False,True,False,False
1.0,0.1385,572.95,11.00209984,5.36,697.0,2099.041667,11330.0,68.3,0.0,0.0,0.0,0.0,False,False,False,False,False,False,52.07642253135562,0,0,0,False,True,False,False
1.0,0.1348,610.64,10.93310697,21.26,697.0,5850.0,27292.0,52.7,0.0,0.0,0.0,0.0,False,True,False,False,False,False,55.85237587774191,0,0,0,False,True,False,False
1.0,0.0714,30.94,10.83958091,16.99,762.0,5580.041667,737.0,7.8,1.0,0.0,0.0,0.0,False,False,False,False,True,False,2.8543538958647803,0,0,0,False,False,True,False
1.0,0.1099,392.83,11.94470788,19.25,712.0,7590.041667,143499.0,73.8,1.0,0.0,0.0,0.0,False,False,False,False,False,True,32.887367690066945,0,0,0,False,True,False,False
1.0,0.0788,62.57,10.20359214,21.56,717.0,2220.0,8344.0,42.8,1.0,0.0,0.0,0.0,False,False,False,False,False,False,6.132154161152114,0,0,0,False,True,False,False
1.0,0.1533,278.63,11.2515607,16.04,677.0,6030.041667,25573.0,95.4,3.0,0.0,1.0,0.0,False,True,False,False,False,False,24.763675673900064,0,0,1,False,True,False,False
1.0,0.1136,65.83,11.15665044,0.34,697.0,2160.0,218.0,14.5,2.0,0.0,0.0,0.0,False,False,False,False,False,False,5.900516499466483,0,0,0,False,True,False,False
1.0,0.1348,678.49,11.51292546,20.5,702.0,3750.041667,26669.0,62.3,2.0,0.0,0.0,0.0,False,True,False,False,False,False,58.9328926307493,0,0,0,False,True,False,False
1.0,0.0788,228.35,10.73639581,10.74,727.0,2790.041667,8075.0,52.8,0.0,0.0,0.0,0.0,False,True,False,False,False,False,21.268776230037293,0,0,0,False,True,False,False
1.0,0.1645,300.71,10.16585182,15.83,677.0,1473.0,9306.0,97.6,0.0,0.0,0.0,1.0,False,True,False,False,False,False,29.580403622290845,0,0,0,False,True,False,False
1.0,0.1062,651.2,10.27505111,12.58,762.0,4110.0,6011.0,33.4,0.0,0.0,0.0,0.0,False,True,False,False,False,False,63.3768137042386,0,0,0,False,False,True,False
1.0,0.1099,818.38,11.1124479,19.9,752.0,4200.041667,8392.0,21.7,0.0,0.0,0.0,0.0,False,True,False,False,False,False,73.64533965554071,0,0,0,False,True,False,False
1.0,0.1136,403.17,10.30895266,21.68,702.0,3420.041667,15079.0,54.0,1.0,1.0,0.0,0.0,False,True,False,False,False,False,39.10872552207452,0,1,0,False,True,False,False
1.0,0.1533,208.97,10.34174248,11.26,667.0,1560.041667,5446.0,70.7,0.0,0.0,0.0,0.0,False,True,False,False,False,False,20.20645944376677,0,0,0,True,False,False,False
1.0,0.0788,187.69,10.74720759,10.3,777.0,4592.041667,1490.0,9.6,0.0,0.0,0.0,0.0,False,False,False,False,False,False,17.46407133464517,0,0,0,False,False,True,False
1.0,0.1459,460.11,10.93310697,12.19,677.0,3270.0,9410.0,72.4,0.0,1.0,0.0,0.0,False,True,False,False,False,False,42.08410301504623,0,1,0,False,True,False,False
1.0,0.0751,311.1,10.71441777,1.92,792.0,6543.0,1569.0,2.4,2.0,0.0,0.0,0.0,False,False,True,False,False,False,29.03564212990362,0,0,0,False,False,True,False
1.0,0.1385,682.08,10.81977828,13.15,697.0,3450.041667,8230.0,43.3,0.0,0.0,0.0,0.0,False,False,False,False,True,False,63.040108803412565,0,0,0,False,True,False,False
1.0,0.1273,268.53,10.26813067,15.5,687.0,1980.041667,9070.0,58.5,2.0,0.0,0.0,0.0,False,True,False,False,False,False,26.151790294659346,0,0,0,False,True,False,False
1.0,0.1062,227.92,11.35369524,17.58,707.0,6180.0,2805.0,14.6,0.0,1.0,0.0,0.0,False,False,False,False,False,False,20.07452157047682,0,1,0,False,True,False,False
1.0,0.0714,92.82,10.98529272,12.85,732.0,3480.041667,3210.0,12.7,0.0,0.0,0.0,0.0,False,True,False,False,False,False,8.449478986664635,0,0,0,False,True,False,False
1.0,0.1099,523.77,10.54534144,20.18,722.0,4830.0,21370.0,33.8,1.0,0.0,0.0,0.0,False,True,False,False,False,False,49.66837754662593,0,0,0,False,True,False,False
1.0,0.1025,323.85,11.1124479,15.17,717.0,8610.041667,8180.0,49.6,1.0,0.0,0.0,0.0,False,True,False,False,False,False,29.142993777275667,0,0,0,False,True,False,False
1.0,0.1311,330.7,10.40426284,8.25,687.0,6635.0,5745.0,18.4,2.0,1.0,0.0,1.0,False,True,False,False,False,False,31.785048598407,0,1,0,False,True,False,False
1.0,0.1385,341.04,10.7938449,16.5,702.0,4383.0,20800.0,29.9,2.0,1.0,0.0,0.0,False,True,False,False,False,False,31.595784742098715,0,1,0,False,True,False,False
1.0,0.1136,658.23,11.22524339,19.65,717.0,7050.041667,51027.0,41.8,2.0,1.0,0.0,0.0,True,False,False,False,False,False,58.63837220548677,0,1,0,False,True,False,False
1.0,0.1062,260.48,11.35040654,17.92,732.0,4560.041667,28824.0,39.2,0.0,0.0,0.0,0.0,False,False,False,False,True,False,22.94895773838952,0,0,0,False,True,False,False
1.0,0.1136,822.78,11.40756495,11.11,732.0,4921.041667,7462.0,33.8,3.0,1.0,0.0,0.0,False,True,False,False,False,False,72.12582208440548,0,1,0,False,True,False,False
1.0,0.1459,861.63,11.22524339,14.64,712.0,4560.041667,31675.0,64.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,76.75824657553372,0,0,0,False,True,False,False
1.0,0.1062,97.68,10.18490001,10.6,717.0,3840.041667,7154.0,68.8,0.0,0.0,0.0,0.0,False,False,True,False,False,False,9.590668529302528,0,0,0,False,True,False,False
1.0,0.1062,452.58,11.24373798,15.41,717.0,3030.041667,18519.0,55.8,0.0,0.0,0.0,0.0,False,True,False,False,False,False,40.25173841697794,0,0,0,False,True,False,False
1.0,0.0714,247.52,11.51092346,10.16,772.0,4380.0,21557.0,26.2,1.0,0.0,0.0,0.0,False,True,False,False,False,False,21.50305323983103,0,0,0,False,False,True,False
1.0,0.0751,186.66,10.71441777,6.64,742.0,2250.0,5999.0,19.5,1.0,0.0,0.0,0.0,False,True,False,False,False,False,17.42138527794217,0,0,0,False,True,False,False
1.0,0.0988,322.11,11.34398597,1.73,752.0,3767.041667,2403.0,22.0,4.0,0.0,0.0,0.0,False,False,False,False,False,False,28.394781239314245,0,0,0,False,True,False,False
1.0,0.1348,271.4,11.31447453,13.07,687.0,4230.041667,28539.0,94.5,0.0,0.0,0.0,1.0,True,False,False,False,False,False,23.986973436582563,0,0,0,False,True,False,False
1.0,0.0988,644.21,11.31447453,8.25,792.0,8506.0,16835.0,15.8,1.0,0.0,0.0,0.0,False,False,False,True,False,False,56.93680234922938,0,0,0,False,False,True,False
1.0,0.1273,335.67,10.46310334,8.71,702.0,4530.041667,6907.0,29.3,0.0,0.0,0.0,0.0,False,True,False,False,False,False,32.08130409232869,0,0,0,False,True,False,False
1.0,0.1136,493.67,11.93314361,9.0,742.0,4080.0,7939.0,85.4,1.0,0.0,0.0,0.0,True,False,False,False,False,False,41.369652133097894,0,0,0,False,True,False,False
1.0,0.0788,406.65,11.81303006,14.09,752.0,10050.04167,28184.0,43.2,1.0,0.0,0.0,0.0,True,False,False,False,False,False,34.423852130619224,0,0,0,False,True,False,False
1.0,0.1273,839.16,11.42954386,15.47,722.0,5708.041667,23251.0,70.7,0.0,0.0,0.0,0.0,False,True,False,False,False,False,73.42025283588175,0,0,0,False,True,False,False
1.0,0.1136,771.77,12.01974307,17.76,727.0,8130.0,72623.0,50.8,1.0,0.0,0.0,0.0,True,False,False,False,False,False,64.2085272127202,0,0,0,False,True,False,False
1.0,0.1136,230.38,10.93310697,8.61,697.0,2136.0,9342.0,43.9,2.0,0.0,0.0,0.0,False,False,False,False,False,False,21.071777732729892,0,0,0,False,True,False,False
1.0,0.1422,411.41,11.00209984,16.06,687.0,1350.041667,15548.0,75.1,0.0,0.0,0.0,0.0,False,False,False,False,False,False,37.39377082402481,0,0,0,False,True,False,False
1.0,0.1136,658.23,11.00209984,15.28,717.0,2640.0,12880.0,61.7,2.0,0.0,0.0,0.0,False,True,False,False,False,False,59.827670133195234,0,0,0,False,True,False,False
1.0,0.1025,485.78,11.1844214,23.85,737.0,3810.041667,27801.0,49.4,0.0,0.0,0.0,0.0,True,False,False,False,False,False,43.433628135649464,0,0,0,False,True,False,False
1.0,0.0788,281.53,10.77895629,10.22,737.0,4200.041667,9874.0,54.9,1.0,0.0,0.0,0.0,False,True,False,False,False,False,26.118484241483085,0,0,0,False,True,False,False
1.0,0.0788,250.25,10.59663473,24.33,747.0,2701.041667,2668.0,14.1,2.0,0.0,0.0,0.0,False,True,False,False,False,False,23.615988129846578,0,0,0,False,True,False,False
1.0,0.1385,682.08,11.53272809,23.45,712.0,7921.041667,37642.0,93.9,1.0,0.0,0.0,0.0,False,True,False,False,False,False,59.1429880837501,0,0,0,False,True,False,False
1.0,0.1099,197.23,10.54534144,9.0,742.0,1620.041667,59.0,1.5,3.0,0.0,0.0,0.0,False,True,False,False,False,False,18.703045427422406,0,0,0,False,True,False,False
1.0,0.1273,402.8,10.82697234,18.35,697.0,3960.0,12006.0,46.4,0.0,1.0,0.0,0.0,False,True,False,False,False,False,37.20338312049295,0,1,0,False,True,False,False
1.0,0.0788,312.81,10.42228135,21.23,747.0,4735.0,9736.0,16.7,2.0,0.0,0.0,0.0,False,False,False,True,False,False,30.01358239096088,0,0,0,False,True,False,False
1.0,0.1311,539.92,11.04771035,20.96,707.0,4620.041667,16327.0,70.1,0.0,0.0,0.0,0.0,False,True,False,False,False,False,48.87166506859043,0,0,0,False,True,False,False
1.0,0.1025,323.85,10.42228135,11.04,737.0,2610.0,1297.0,49.9,2.0,0.0,0.0,0.0,False,False,True,False,False,False,31.07285143477728,0,0,0,False,True,False,False
1.0,0.1099,163.68,10.65225864,9.53,737.0,2430.041667,3184.0,42.5,1.0,0.0,0.0,0.0,False,True,False,False,False,False,15.36575533242967,0,0,0,False,True,False,False
1.0,0.0988,547.58,11.15625052,16.82,747.0,6780.041667,19388.0,19.8,0.0,0.0,0.0,0.0,False,True,False,False,False,False,49.08279883266731,0,0,0,False,True,False,False
